ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,vrh
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,8,2019,222876
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,9,2019,217207
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,10,2019,220200
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,11,2019,216673
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,12,2019,202983
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,1,2020,210310
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,2,2020,203330
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,3,2020,176207
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,4,2020,133407
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,5,2020,136606
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,6,2020,138168
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,7,2020,168804
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,8,2020,183328
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,9,2020,170936
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,10,2020,170807
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,11,2020,177371
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,12,2020,175915
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,1,2021,175026
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,2,2021,175354
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,3,2021,175422
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,4,2021,178400
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,5,2021,177445
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,6,2021,177312
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,7,2021,180633
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,8,2021,182751
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,9,2021,181848
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,10,2021,186103
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,11,2021,181168
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,12,2021,182867
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,1,2022,175054
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,2,2022,163691
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,3,2022,188986
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,4,2022,180519
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,5,2022,181499
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,6,2022,181954
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,7,2022,173790
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,8,2022,183910
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,9,2022,174683
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,10,2022,179237
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,11,2022,172350
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,12,2022,173119
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,1,2023,174034
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,2,2023,160131
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,3,2023,185484
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,4,2023,167952
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,5,2023,178676
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,6,2023,172076
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,7,2023,172015
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,8,2023,181383
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,9,2023,173079
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,10,2023,179894
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,11,2023,175265
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",DO,12,2023,174363
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2002,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2003,15055
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2004,11998
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2004,11998
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2004,11998
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2004,11998
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2004,11998
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2004,11998
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2004,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2004,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2004,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2004,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2004,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2004,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2005,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2006,9162
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2007,8749
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2007,7844
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2007,9064
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2007,8336
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2007,8992
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2007,8735
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2007,7560
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2007,8251
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2007,7050
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2007,7995
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2007,7330
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2007,7188
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2008,7697
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2008,7347
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2008,7601
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2008,7622
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2008,7704
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2008,7975
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2008,7991
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2008,7695
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2008,7657
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2008,7829
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2008,6160
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2008,6193
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2009,5711
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2009,5401
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2009,4643
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2009,4495
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2009,4379
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2009,4693
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2009,4733
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2009,4528
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2009,4468
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2009,4571
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2009,4178
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2009,4638
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2010,4237
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2010,4164
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2010,5088
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2010,4514
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2010,4383
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2010,4674
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2010,4584
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2010,4681
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2010,4452
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2010,4386
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2010,4352
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2010,4592
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2011,4221
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2011,4081
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2011,4801
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2011,4374
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2011,4451
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2011,4668
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2011,4429
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2011,4290
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2011,4488
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2011,4634
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2011,4659
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2011,4799
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2012,4366
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2012,4359
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2012,4981
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2012,4378
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2012,4673
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2012,4582
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2012,4636
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2012,4375
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2012,4630
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2012,4784
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2012,4460
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2012,3951
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2013,4200
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,2,2013,3866
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,3,2013,4598
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,4,2013,4556
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,5,2013,4705
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,6,2013,4338
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,7,2013,4485
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,8,2013,4860
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,9,2013,4487
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,10,2013,4849
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,11,2013,4383
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,12,2013,4594
10003,Massachusetts Bay Transportation Authority,MBTA,urban_bus,MB,"Boston, MA--NH",PT,1,2014,4604
