ntdid,agency,acronym,mode,ntd_mode,region,month,year,vrm
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2016,1457399
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2016,1411960
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2016,1414611
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2016,1505298
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2016,1420382
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2016,1421950
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2016,1167137
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2016,1441827
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2017,1449906
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2017,1313325
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2017,1466874
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2017,1353992
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2017,1451287
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2017,1392996
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2017,1369274
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2017,1455652
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2017,1388605
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2017,1455053
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2017,1416901
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2017,1400323
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2018,1456877
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2018,1312112
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2018,1456820
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2018,1388967
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2018,1460404
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2018,1410272
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2018,1427640
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2018,1560911
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2018,1370583
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2018,1484608
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2018,1383968
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2018,1399054
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2019,1453177
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2019,1294894
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2019,1416082
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2019,1433858
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2019,1467563
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2019,1386305
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2019,1437303
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2019,1436482
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2019,1374365
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2019,1491570
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2019,1386663
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2019,1436735
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2020,1475160
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2020,1344644
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2020,1366891
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2020,885264
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2020,1091507
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2020,1363129
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2020,1448047
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2020,1360245
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2020,1378164
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2020,1435550
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2020,1292504
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2020,1391985
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2021,1333604
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2021,1113237
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2021,1473377
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2021,1336580
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2021,1351933
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2021,1298321
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2021,1336331
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2021,1317106
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2021,1348567
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2021,1325891
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2021,1316542
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2021,1387287
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2022,1285167
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2022,1202792
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2022,1345322
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2022,1275058
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2022,1302285
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2022,1249312
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2022,1253314
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2022,1353775
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2022,1263646
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2022,1279260
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2022,1256467
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2022,1312865
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2023,1269456
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2023,1168418
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2023,1306545
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2023,1180549
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2023,1257678
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2023,1132693
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2023,1254501
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2023,1306305
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2023,1186225
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2023,1262249
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2023,1247653
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2023,1233842.9090909092
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2002,3181468
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2002,2886893
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2002,3183340
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2002,3208845
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2002,3262151
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2002,3068101
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2002,3374035
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2002,3374392
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2002,3132816
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2002,3317362
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2002,3043778
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2002,3212116
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2003,3236201
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2003,2933920
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2003,3232842
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2003,3254111
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2003,3236201
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2003,3169292
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2003,3321447
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2003,3245534
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2003,3247640
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2003,3338095
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2003,2973466
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2003,3304727
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2004,3180665
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2004,2985437
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2004,3389165
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2004,3263247
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2004,3157173
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2004,3261078
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2004,3211143
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2004,3268960
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2004,3142710
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2004,3179740
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2004,3115072
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2004,3243803
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2005,3082506
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2005,2851859
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2005,3277755
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2005,3155783
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2005,3196130
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2005,3212994
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2005,3170443
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2005,3180944
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2005,2904657
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2005,3000367
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2005,2997674
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2005,3085794
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2006,3067846
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2006,2759261
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2006,3154734
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2006,2938743
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2006,3134905
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2006,2960394
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2006,2989171
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2006,3206544
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2006,2858308
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2006,3085871
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2006,2994601
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2006,2915634
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2007,3460167
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2007,3073612
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2007,3404396
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2007,3255958
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2007,3385631
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2007,3275724
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2007,3314923
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2007,3461369
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2007,3104693
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2007,3459239
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2007,3248797
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2007,3232918
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2008,3406876
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2008,3233054
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2008,3348333
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2008,3363145
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2008,3350629
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2008,3279056
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2008,3487701
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2008,3396357
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2008,3321743
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2008,3539653
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2008,3180939
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2008,3472014
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2009,3315843
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2009,3132135
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2009,3462394
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2009,3426042
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2009,3331711
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2009,3421144
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2009,3417672
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2009,3338038
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2009,3267994
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2009,3413738
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2009,3186483
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2009,3385623
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2010,3361920
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2010,2419447
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2010,3490909
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2010,3360601
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2010,3272330
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2010,3445035
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2010,3376722
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2010,3345690
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2010,3315344
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2010,3346615
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2010,3301234
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2010,3315565
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2011,3131588
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2011,3120502
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2011,3412021
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2011,3279341
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2011,3289674
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2011,3280673
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2011,3201679
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2011,3466562
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2011,3430714
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2011,3374058
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2011,3312843
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2011,3372263
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2012,3311747
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2012,3224643
