ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,vrm
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2005,48914
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2005,52525
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2005,44541
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2005,45957
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2005,44506
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2005,45466
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2006,45370
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2006,42150
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2006,46991
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2006,45362
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2006,46431
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2006,50817
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2006,27477
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2006,31109
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2006,25771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2006,27995
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2006,24667
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2006,23557
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2007,46807
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2007,42376
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2007,47330
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2007,47274
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2007,49684
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2007,50093
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2007,23713
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2007,21754
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2007,17969
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2007,21839
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2007,18857
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2007,17273
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2008,18922
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2008,17361
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2008,14842
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2008,15470
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2008,15245
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2008,14784
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2008,15258
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2008,14828
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2008,14639
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2008,16996
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2008,13311
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2008,15488
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2009,14984
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2009,14976
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2009,16513
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2009,16382
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2009,14852
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2009,16257
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2009,16184
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2009,15500
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2009,15559
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2009,16262
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2009,13874
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2009,15856
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2010,14622
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2010,14552
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2010,16765
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2010,16085
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2010,14551
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2010,16082
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2010,15364
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2010,16071
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2010,15377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2010,15344
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2010,14568
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2010,15078
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2011,15174
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2011,14622
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2011,16370
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2011,15514
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2011,15328
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2011,16033
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2011,14652
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2011,16654
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2011,15655
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2011,15300
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2011,14512
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2011,15220
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2012,15372
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2012,15252
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2012,16081
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2012,15497
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2012,16102
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2012,15530
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2012,15389
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2012,17018
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2012,13996
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2012,16735
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2012,18340
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2012,16488
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2013,20041
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2013,18285
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2013,19241
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2013,20043
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2013,20036
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2013,18232
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2013,15280
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2013,16007
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2013,14760
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2013,17533
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2013,14484
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2013,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2014,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2014,15246
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2014,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2014,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2014,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2014,16000
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2014,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2014,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2014,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2014,17533
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2014,13721
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2014,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2015,15246
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2015,15246
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2015,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2015,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2015,15246
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2015,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2015,16760
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2015,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2015,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2015,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2015,14484
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2015,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2016,15246
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2016,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2016,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2016,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2016,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2016,16771
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2016,15246
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2016,17533
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2016,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2016,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2016,15246
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2016,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2017,16008
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2017,12027
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2017,17289
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2017,15034
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2017,16537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2017,16537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2017,14282
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2017,17289
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2017,15034
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2017,16537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2017,15034
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2017,15034
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2018,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2018,14888
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2018,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2018,15632
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2018,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2018,15632
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2018,15631
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2018,17121
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2018,14144
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2018,17121
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2018,14888
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2018,13399
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2019,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2019,14888
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2019,15632
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2019,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2019,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2019,14888
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2019,15632
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2019,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2019,15332
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2019,17121
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2019,14144
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2019,15632
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2020,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2020,14888
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2020,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2020,16377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2020,14888
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2020,15988
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2020,16313
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2020,9918
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2020,9719
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2020,9815
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2020,8859
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2020,9927
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2021,9470
