ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,ridership
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2006,31785827
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2007,32212602
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2007,30547183
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2007,35407206
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2007,32541997
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2007,34146360
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2007,33284863
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2007,31222447
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2007,31982764
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2007,30094807
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2007,32979687
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2007,30020842
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2007,28630704
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2008,29377867
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2008,29621596
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2008,31697913
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2008,32721091
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2008,32998908
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2008,32675234
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2008,33889706
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2008,32602801
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2008,33159074
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2008,34275551
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2008,29789027
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2008,29102511
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2009,29534376
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2009,27789132
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2009,31817031
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2009,30395336
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2009,30579501
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2009,30164144
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2009,30138860
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2009,29288422
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2009,30074866
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2009,31348644
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2009,28783428
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2009,28176287
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2010,26855130
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2010,27069100
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2010,31452406
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2010,29958434
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2010,30096923
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2010,29803974
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2010,28517171
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2010,28700221
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2010,28933363
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2010,29215088
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2010,27838384
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2010,26715334
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2011,27535334
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2011,26781260
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2011,30573907
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2011,29292905
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2011,30177539
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2011,29600212
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2011,27914188
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2011,29213674
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2011,29390654
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2011,29935166
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2011,28096058
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2011,27661881
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2012,28027536
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2012,28385504
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2012,30271955
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2012,28360186
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2012,30541742
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2012,28638981
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2012,27102980
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2012,29068698
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2012,27789510
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2012,30544194
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2012,27162327
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2012,25782442
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2013,27592028
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2013,26664724
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2013,29039776
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2013,29045010
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2013,29658603
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2013,26996741
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2013,27937275
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2013,29129033
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2013,28286882
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2013,30439679
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2013,27111210
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2013,27042731
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2014,27728492
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2014,26277600
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2014,28919303
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2014,28405370
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2014,28743365
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2014,26021445
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2014,26710838
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2014,27357492
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2014,27095292
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2014,28796200
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2014,25602573
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2014,25535151
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2015,25729341
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2015,25193524
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2015,27725797
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2015,26711688
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2015,26279435
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2015,25643398
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2015,25740871
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2015,25850668
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2015,25922119
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2015,27109166
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2015,24103822
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2015,23987742
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2016,22949551
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2016,24341768
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2016,25412954
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2016,24400662
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2016,24419300
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2016,23407294
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2016,22588984
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2016,24136664
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2016,23593290
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2016,23649835
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2016,22225534
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2016,21213445
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2017,20592601
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2017,20033920
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2017,23922652
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2017,21907645
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2017,23274350
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2017,22030676
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2017,21332704
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2017,23110457
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2017,22389885
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2017,23501592
