ntdid,agency,acronym,mode,ntd_mode,region,month,year,ridership
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2019,7962202
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2019,6672115
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2019,6935236
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2019,7095415
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2019,7908270
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2019,8673604
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2019,7776544
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2019,7717104
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2020,7827369
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2020,7452484
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2020,5089673
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2020,1263591
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2020,1451975
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2020,1873521
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2020,2264600
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2020,2216642
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2020,2380641
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2020,2491731
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2020,2084204
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2020,2226386
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2021,2085193
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2021,1990348
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2021,2490860
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2021,2631560
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2021,2699782
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2021,3080889
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2021,3865575
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2021,3931684
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2021,4687528
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2021,4872210
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2021,4586379
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2021,4390387
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2022,3784727
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2022,4241628
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2022,4798318
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2022,4483730
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2022,4481055
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2022,4376042
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2022,4833008
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2022,5220404
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2022,4872850
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2022,4933061
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2022,4845167
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2022,5062648
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2023,4895255
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2023,4505634
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2023,5038277
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2023,4552413
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2023,4849837
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2023,4367872
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2023,3260852
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2023,3724461
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2023,4409273
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2023,4888730
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2023,4404239
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2023,4445167.545454546
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2002,12002759
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2002,11164687
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2002,12191916
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2002,12609124
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2002,14766372
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2002,12006032
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2002,13025063
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2002,13184053
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2002,12935286
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2002,13048307
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2002,11701678
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2002,11245764
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2003,11785493
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2003,11308130
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2003,12501807
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2003,13000000
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2003,12571665
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2003,12679277
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2003,13175155
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2003,12571793
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2003,12597119
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2003,13423224
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2003,11524288
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2003,11468137
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2004,12535608
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2004,11204943
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2004,13058217
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2004,13718934
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2004,12103332
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2004,11929560
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2004,11658231
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2004,10553017
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2004,13467454
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2004,10708889
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2004,10300849
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2004,9837534
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2005,9701840
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2005,9487268
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2005,10932950
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2005,11020960
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2005,11010857
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2005,10934525
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2005,10615886
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2005,11302672
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2005,11726982
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2005,11429550
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2005,10797718
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2005,10117093
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2006,10766041
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2006,10169415
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2006,12258157
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2006,11087371
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2006,12146208
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2006,11317566
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2006,11252881
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2006,11907970
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2006,11378200
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2006,11790498
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2006,10879054
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2006,10389336
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2007,10806136
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2007,9441321
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2007,11567771
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2007,10907239
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2007,11938382
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2007,11348939
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2007,11593544
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2007,11994704
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2007,10922850
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2007,12392019
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2007,10980506
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2007,10115829
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2008,10894148
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2008,9978450
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2008,11391015
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2008,11853813
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2008,11794164
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2008,11507803
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2008,12388465
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2008,11990435
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2008,12167803
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2008,12594098
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2008,10404190
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2008,10671321
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2009,10358215
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2009,10420294
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2009,11530173
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2009,11516525
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2009,11213941
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2009,11634848
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2009,12067155
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2009,11518171
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2009,11663230
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2009,11793837
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2009,10148064
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2009,9501102
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2010,9991017
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2010,7403549
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2010,11396113
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2010,11192360
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2010,10780982
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2010,10952182
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2010,10913272
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2010,10999213
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2010,11106022
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2010,11081046
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2010,10584341
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2010,9427188
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2011,9712130
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2011,10193023
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2011,12097626
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2011,11303272
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2011,11476223
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2011,11672657
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2011,11202594
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2011,11931621
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2011,11705071
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2011,11666698
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2011,11063732
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2011,10794685
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2012,11102747
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2012,11227939
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2012,12141429
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2012,11431494
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2012,11998120
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2012,11361975
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2012,11540935
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2012,12211833
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2012,11517470
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2012,11566545
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2012,11085547
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2012,10369257
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2013,11102317
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2013,10658541
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2013,11601808
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2013,12141825
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2013,12393136
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2013,11511483
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2013,12139899
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2013,12114975
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2013,11976235
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2013,12649124
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2013,11225918
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2013,10773814
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2014,10896635
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2014,10337219
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2014,11186179
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2014,12105683
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2014,12259049
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2014,11910408
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2014,12409241
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2014,11906576
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2014,12281108
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2014,12198844
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2014,10199280
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2014,10540846
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2015,10178253
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2015,9335237
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2015,10969771
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2015,11471313
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2015,11390775
