ntdid,agency,acronym,mode,ntd_mode,region,month,year,vrh
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",7,2018,332157
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",8,2018,357907
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",9,2018,325387
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",10,2018,363854
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",11,2018,338657
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",12,2018,340877
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",1,2019,358507
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",2,2019,317190
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",3,2019,350281
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",4,2019,360363
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",5,2019,358072
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",6,2019,330139
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",7,2019,353581
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",8,2019,349543
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",9,2019,338725
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",10,2019,367281
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",11,2019,338797
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",12,2019,345820
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",1,2020,360666
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",2,2020,332169
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",3,2020,325779
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",4,2020,172507
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",5,2020,206100
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",6,2020,316182
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",7,2020,338606
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",8,2020,326327
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",9,2020,324459
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",10,2020,343385
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",11,2020,313829
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",12,2020,326489
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",1,2021,317663
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",2,2021,271590
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",3,2021,357025
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",4,2021,328771
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",5,2021,323195
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",6,2021,316843
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",7,2021,331205
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",8,2021,326261
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",9,2021,322056
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",10,2021,339843
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",11,2021,322382
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",12,2021,338890
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",1,2022,304431
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",2,2022,307746
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",3,2022,339007
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",4,2022,323992
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",5,2022,324606
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",6,2022,303737
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",7,2022,312612
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",8,2022,332214
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",9,2022,318336
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",10,2022,329458
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",11,2022,312538
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",12,2022,325510
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",1,2023,319035
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",2,2023,289405
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",3,2023,341914
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",4,2023,303323
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",5,2023,323691
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",6,2023,307656
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",7,2023,302646
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",8,2023,317150
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",9,2023,301249
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",10,2023,311089
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",11,2023,321184
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",12,2023,312576.54545454547
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2002,64794
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2002,67492
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2002,84531
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2002,66883
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2002,85132
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2002,53028
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2002,61687
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2002,80105
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2002,65951
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2002,70228
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2002,86991
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2002,70086
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2003,69479
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2003,69228
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2003,87573
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2003,70305
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2003,87361
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2003,22823
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2003,61954
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2003,83026
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2003,64365
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2003,64275
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2003,79585
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2003,63281
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2004,63221
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2004,63839
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2004,79322
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2004,63466
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2004,79258
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2004,71182
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2004,53096
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2004,79107
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2004,62439
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2004,62961
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2004,78815
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2004,63541
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2005,63539
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2005,62828
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2005,78255
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2005,62386
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2005,78217
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2005,72939
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2005,65617
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2005,78111
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2005,61839
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2005,62592
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2005,61670
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2005,62628
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2006,62511
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2006,62437
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2006,78511
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2006,62847
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2006,77477
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2006,61486
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2006,62821
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2006,77822
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2006,61757
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2006,63051
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2006,77803
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2006,62174
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2007,62282
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2007,63175
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2007,78086
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2007,62198
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2007,78120
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2007,63050
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2007,60743
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2007,76286
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2007,62109
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2007,62602
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2007,77492
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2007,62193
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2008,62142
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2008,64815
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2008,83309
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2008,66260
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2008,81885
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2008,70857
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2008,60326
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2008,80098
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2008,65855
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2008,66836
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2008,83330
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2008,66515
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2009,66518
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2009,67666
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2009,84182
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2009,67397
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2009,83292
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2009,74922
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2009,61034
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2009,84879
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2009,66462
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2009,68329
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2009,70525
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2009,66590
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2010,66676
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2010,66469
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2010,84245
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2010,67696
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2010,85032
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2010,76489
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2010,57195
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2010,85345
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2010,66674
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2010,68288
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2010,83481
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2010,83815
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2011,73090
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2011,68089
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2011,76218
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2011,72375
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2011,74535
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2011,71836
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2011,74487
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2011,76107
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2011,70368
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2011,72353
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2011,71699
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2011,73063
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2012,72617
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2012,69833
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2012,74376
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2012,70880
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2012,74592
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2012,73502
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2012,73455
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2012,76706
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2012,69025
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2012,70607
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",11,2012,72408
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",12,2012,71850
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",1,2013,75215
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",2,2013,67286
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",3,2013,72818
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",4,2013,73615
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",5,2013,75644
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",6,2013,69803
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",7,2013,75104
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",8,2013,75151
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",9,2013,70326
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_rail,HR,"Philadelphia, PA--NJ--DE--MD",10,2013,76157
